Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2016;88041;73588
01-09-2016;87521;73047
02-09-2016;86131;71391
03-09-2016;83460;68562
04-09-2016;82600;67547
05-09-2016;85981;70812
06-09-2016;86669;71513
07-09-2016;87714;72491
08-09-2016;87298;72489
09-09-2016;85678;70677
10-09-2016;83717;69023
11-09-2016;82997;68317
12-09-2016;85297;70749
13-09-2016;85942;70903
14-09-2016;86446;72368
15-09-2016;87478;74051
16-09-2016;86508;73201
17-09-2016;84830;71455
18-09-2016;81293;70595
19-09-2016;81007;71731
20-09-2016;82165;72836
21-09-2016;82941;73619
22-09-2016;91035;75637
23-09-2016;89943;74734
24-09-2016;87938;72980
25-09-2016;87140;72202
26-09-2016;85262;72066
27-09-2016;88993;75152
28-09-2016;92271;77336
29-09-2016;93153;77602
