Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-03-2020;299306;259608
01-04-2020;292895;257341
02-04-2020;290862;255395
03-04-2020;291752;253966
04-04-2020;293288;251656
05-04-2020;292095;250806
06-04-2020;294343;257027
07-04-2020;295735;252650
08-04-2020;297653;248925
09-04-2020;297761;251484
10-04-2020;298304;253479
11-04-2020;291431;252781
12-04-2020;285605;253015
13-04-2020;295313;256306
14-04-2020;294118;256246
15-04-2020;299311;257220
16-04-2020;299828;257324
17-04-2020;293359;256023
18-04-2020;298358;255764
19-04-2020;291754;248065
20-04-2020;279305;252091
21-04-2020;281032;249463
22-04-2020;279743;247733
23-04-2020;279001;247853
24-04-2020;283329;251584
25-04-2020;274121;248065
26-04-2020;263700;244531
27-04-2020;268323;249787
28-04-2020;272281;250630
29-04-2020;275727;255390
