Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2011;485702;507514
02-05-2011;488271;516125
03-05-2011;497498;524707
04-05-2011;500116;529938
05-05-2011;505256;534076
06-05-2011;502740;528150
07-05-2011;490676;518660
08-05-2011;492730;518668
09-05-2011;479885;510828
10-05-2011;495695;527381
11-05-2011;496825;522066
12-05-2011;485778;508833
13-05-2011;479757;502560
14-05-2011;469649;490317
15-05-2011;465560;488059
16-05-2011;484557;505933
17-05-2011;479475;506356
18-05-2011;484752;508280
19-05-2011;481590;505356
20-05-2011;466632;496426
21-05-2011;461328;484160
22-05-2011;453222;477291
23-05-2011;468080;490775
24-05-2011;466665;489024
25-05-2011;469327;489387
26-05-2011;464241;486703
27-05-2011;460120;486076
28-05-2011;444871;472464
29-05-2011;438518;467301
30-05-2011;455927;479549
