Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-03-2019;612389;616851
02-03-2019;606836;608283
03-03-2019;608509;607276
04-03-2019;613690;609647
05-03-2019;610839;608402
06-03-2019;616163;611237
07-03-2019;614455;612775
08-03-2019;598387;596273
09-03-2019;603345;598665
10-03-2019;605354;603652
11-03-2019;613048;612980
12-03-2019;608646;607663
13-03-2019;605781;603612
14-03-2019;600020;601226
15-03-2019;592651;595529
16-03-2019;584226;588450
17-03-2019;584382;590673
18-03-2019;606662;608239
19-03-2019;596633;603226
20-03-2019;599708;602396
21-03-2019;600477;603166
22-03-2019;601031;600112
23-03-2019;580128;588865
24-03-2019;569360;583958
25-03-2019;578005;595153
26-03-2019;582748;594788
27-03-2019;586386;592615
28-03-2019;590683;592322
29-03-2019;589673;590038
30-03-2019;580055;581181
