Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2018;87218;73499
02-07-2018;89020;75251
03-07-2018;88687;74860
04-07-2018;87313;73376
05-07-2018;88679;74966
06-07-2018;86159;72532
07-07-2018;84515;70853
08-07-2018;84712;70993
09-07-2018;88949;75090
10-07-2018;88823;75063
11-07-2018;89050;75403
12-07-2018;90727;76937
13-07-2018;88429;74744
14-07-2018;85512;71793
15-07-2018;86825;73145
16-07-2018;89804;76046
17-07-2018;91792;77961
18-07-2018;91795;78060
19-07-2018;91820;77928
20-07-2018;89898;76140
21-07-2018;87890;74193
22-07-2018;86954;73448
23-07-2018;92435;76263
24-07-2018;93643;79952
25-07-2018;94419;80862
26-07-2018;92425;78987
27-07-2018;90384;76855
28-07-2018;90176;74228
29-07-2018;88725;73164
30-07-2018;92162;76459
