Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-08-2014;576681;578431
02-08-2014;531028;541024
03-08-2014;530190;531025
04-08-2014;578762;572893
05-08-2014;584158;573268
06-08-2014;579648;575856
07-08-2014;580856;572205
08-08-2014;571624;563085
09-08-2014;530553;530823
10-08-2014;516576;525742
11-08-2014;560549;573444
12-08-2014;579079;578349
13-08-2014;580555;576021
14-08-2014;585838;570610
15-08-2014;584612;576650
16-08-2014;564004;528939
17-08-2014;540942;517366
18-08-2014;595810;556347
19-08-2014;600462;556692
20-08-2014;595966;564727
21-08-2014;596671;564915
22-08-2014;599726;562451
23-08-2014;544788;520097
24-08-2014;530610;513539
25-08-2014;601104;559167
26-08-2014;609041;556312
27-08-2014;606019;566532
28-08-2014;613800;563772
29-08-2014;611008;561220
30-08-2014;577572;537352
