Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-03-2011;301851;278342
01-04-2011;317774;277237
02-04-2011;306063;261837
03-04-2011;299920;254746
04-04-2011;313561;265552
05-04-2011;304453;264079
06-04-2011;301990;266480
07-04-2011;308477;268388
08-04-2011;305152;267952
09-04-2011;291420;254369
10-04-2011;286833;251194
11-04-2011;308590;265210
12-04-2011;298843;263062
13-04-2011;296868;264387
14-04-2011;305633;264109
15-04-2011;298181;261829
16-04-2011;288715;250011
17-04-2011;281286;244284
18-04-2011;289077;257594
19-04-2011;300120;257892
20-04-2011;294874;255523
21-04-2011;287907;255819
22-04-2011;285994;253427
23-04-2011;276400;240972
24-04-2011;273347;229972
25-04-2011;282157;242702
26-04-2011;275376;241866
27-04-2011;274155;240191
28-04-2011;272972;238279
29-04-2011;272675;239302
