Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2016;668410;673395
02-10-2016;662818;666650
03-10-2016;691094;686863
04-10-2016;687858;689795
05-10-2016;689507;690358
06-10-2016;686194;693213
07-10-2016;687202;698827
08-10-2016;684562;690765
09-10-2016;668292;684969
10-10-2016;691796;703984
11-10-2016;699282;706471
12-10-2016;705488;706153
13-10-2016;717450;724725
14-10-2016;723532;730830
15-10-2016;703774;716029
16-10-2016;702355;712152
17-10-2016;728108;735526
18-10-2016;742876;741258
19-10-2016;749898;736022
20-10-2016;742610;739257
21-10-2016;745307;743230
22-10-2016;741691;734700
23-10-2016;725277;726925
24-10-2016;751185;745428
25-10-2016;750635;745668
26-10-2016;744945;741080
27-10-2016;743896;744206
28-10-2016;744385;747087
29-10-2016;734065;737750
30-10-2016;729071;735420
