Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2019;2604798;2536265
01-09-2019;2587784;2515757
02-09-2019;2653291;2608817
03-09-2019;2665100;2619850
04-09-2019;2673107;2623641
05-09-2019;2681846;2630013
06-09-2019;2675721;2626884
07-09-2019;2635903;2554920
08-09-2019;2603227;2523920
09-09-2019;2663715;2623505
10-09-2019;2661873;2625526
11-09-2019;2669765;2631186
12-09-2019;2679064;2642048
13-09-2019;2689464;2642370
14-09-2019;2647345;2573782
15-09-2019;2628311;2560331
16-09-2019;2728253;2671931
17-09-2019;2737798;2679802
18-09-2019;2743986;2691494
19-09-2019;2756089;2713074
20-09-2019;2791051;2738104
21-09-2019;2777635;2699277
22-09-2019;2783873;2701528
23-09-2019;2897170;2840577
24-09-2019;2913663;2857740
25-09-2019;2922143;2865252
26-09-2019;2910878;2859257
27-09-2019;2918423;2860774
28-09-2019;2860082;2777730
29-09-2019;2821879;2747103
