Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2017;600408;581680
01-09-2017;592204;569646
02-09-2017;557363;545536
03-09-2017;553521;538602
04-09-2017;575104;575374
05-09-2017;606721;596407
06-09-2017;618347;604587
07-09-2017;621934;596705
08-09-2017;609328;597896
09-09-2017;578490;564822
10-09-2017;551102;551367
11-09-2017;610411;586397
12-09-2017;603738;587514
13-09-2017;610488;586824
14-09-2017;608669;585935
15-09-2017;594182;591130
16-09-2017;581585;561548
17-09-2017;578412;557086
18-09-2017;599357;589356
19-09-2017;618807;596719
20-09-2017;605526;597743
21-09-2017;609108;604285
22-09-2017;606407;606512
23-09-2017;563489;579665
24-09-2017;546331;570114
25-09-2017;588747;609837
26-09-2017;608261;620063
27-09-2017;618025;631736
28-09-2017;642927;647138
29-09-2017;643303;661160
