Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2018;684783;687141
02-10-2018;686650;685553
03-10-2018;705650;690508
04-10-2018;697046;684520
05-10-2018;703751;689657
06-10-2018;708275;687859
07-10-2018;702368;688054
08-10-2018;730453;704312
09-10-2018;726136;705645
10-10-2018;737526;704092
11-10-2018;722046;707101
12-10-2018;723002;714493
13-10-2018;727346;710055
14-10-2018;701993;707660
15-10-2018;721283;721526
16-10-2018;738651;721891
17-10-2018;741182;724677
18-10-2018;738846;724826
19-10-2018;745743;726044
20-10-2018;732868;714215
21-10-2018;727881;710996
22-10-2018;738020;730452
23-10-2018;728280;729346
24-10-2018;725211;722516
25-10-2018;724511;720893
26-10-2018;738033;719164
27-10-2018;726922;713457
28-10-2018;728057;714363
29-10-2018;749984;732936
30-10-2018;763559;741347
