Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-12-2019;749560;757930
02-12-2019;766167;771499
03-12-2019;771547;772545
04-12-2019;786903;781561
05-12-2019;771402;776528
06-12-2019;781690;781351
07-12-2019;786101;759673
08-12-2019;771495;753435
09-12-2019;795700;767202
10-12-2019;803441;767319
11-12-2019;792349;764295
12-12-2019;798528;764873
13-12-2019;811166;778799
14-12-2019;804197;776538
15-12-2019;789748;770331
16-12-2019;773908;750451
17-12-2019;796959;780941
18-12-2019;799619;779580
19-12-2019;790139;781652
20-12-2019;782706;781251
21-12-2019;782219;775421
22-12-2019;771730;774165
23-12-2019;804743;787096
24-12-2019;799416;779006
25-12-2019;796404;780547
26-12-2019;793090;781553
27-12-2019;790267;784692
28-12-2019;784124;772454
29-12-2019;780660;772049
30-12-2019;783043;785654
