Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-12-2012;710440;660714
02-12-2012;684794;650137
03-12-2012;746944;714440
04-12-2012;753625;722756
05-12-2012;759636;719857
06-12-2012;768688;727185
07-12-2012;773741;734149
08-12-2012;735296;695594
09-12-2012;715489;678149
10-12-2012;785365;740718
11-12-2012;794389;736032
12-12-2012;807981;754191
13-12-2012;823098;765790
14-12-2012;832008;772021
15-12-2012;792550;741088
16-12-2012;773000;735002
17-12-2012;835183;797319
18-12-2012;853324;811320
19-12-2012;854104;813857
20-12-2012;854321;823290
21-12-2012;845242;819271
22-12-2012;814934;775280
23-12-2012;804426;765099
24-12-2012;853594;832221
25-12-2012;839438;824658
26-12-2012;820262;789456
27-12-2012;781847;751529
28-12-2012;759502;727021
29-12-2012;725851;705259
30-12-2012;717926;672887
