Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-01-2012;283727;248394
02-01-2012;284955;254820
03-01-2012;292937;264565
04-01-2012;293158;266106
05-01-2012;295257;266304
06-01-2012;296537;265015
07-01-2012;294966;258488
08-01-2012;297655;262023
09-01-2012;302341;270721
10-01-2012;319458;285276
11-01-2012;324673;290333
12-01-2012;318561;290714
13-01-2012;319635;289470
14-01-2012;318008;277457
15-01-2012;318944;274634
16-01-2012;326243;291193
17-01-2012;324340;293094
18-01-2012;319450;294035
19-01-2012;317854;296340
20-01-2012;325214;297744
21-01-2012;331787;286876
22-01-2012;337435;281948
23-01-2012;332492;300452
24-01-2012;342605;305656
25-01-2012;358136;309659
26-01-2012;356351;312954
27-01-2012;359066;317898
28-01-2012;354454;308690
29-01-2012;347242;305374
30-01-2012;362511;323836
