Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2018;84238;72092
01-09-2018;81640;70606
02-09-2018;81476;70399
03-09-2018;86224;74950
04-09-2018;85450;74284
05-09-2018;86037;74828
06-09-2018;85580;74408
07-09-2018;85650;74473
08-09-2018;87254;76091
09-09-2018;86781;75669
10-09-2018;88268;77082
11-09-2018;88620;77499
12-09-2018;90031;78914
13-09-2018;88766;77640
14-09-2018;87742;76742
15-09-2018;87898;76854
16-09-2018;86800;75726
17-09-2018;88420;77328
18-09-2018;89499;78420
19-09-2018;89779;78663
20-09-2018;89750;78798
21-09-2018;88569;77524
22-09-2018;87721;76699
23-09-2018;87149;76040
24-09-2018;89706;78749
25-09-2018;91710;80731
26-09-2018;91620;80898
27-09-2018;90026;79210
28-09-2018;89856;78754
29-09-2018;88314;77113
