Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2015;249618;261441
02-10-2015;261626;270075
03-10-2015;238179;248415
04-10-2015;241751;245080
05-10-2015;263235;273129
06-10-2015;268697;278933
07-10-2015;277057;291788
08-10-2015;296951;301276
09-10-2015;303259;305853
10-10-2015;292804;293636
11-10-2015;295644;287891
12-10-2015;312257;315633
13-10-2015;325757;319304
14-10-2015;315823;317050
15-10-2015;309175;317063
16-10-2015;309951;315009
17-10-2015;293934;294698
18-10-2015;270919;285146
19-10-2015;299431;312762
20-10-2015;300766;317567
21-10-2015;299621;317389
22-10-2015;302090;318805
23-10-2015;308359;321372
24-10-2015;292324;302895
25-10-2015;285457;295771
26-10-2015;299436;319710
27-10-2015;299962;319828
28-10-2015;301827;321098
29-10-2015;299109;320640
30-10-2015;307171;320601
