Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2020;560709;565879
02-07-2020;569923;570823
03-07-2020;583430;577246
04-07-2020;581038;567133
05-07-2020;574009;561636
06-07-2020;604019;577522
07-07-2020;598818;579375
08-07-2020;601558;584504
09-07-2020;576899;579796
10-07-2020;593557;586212
11-07-2020;584871;573273
12-07-2020;583351;570820
13-07-2020;600795;592680
14-07-2020;600412;591990
15-07-2020;601767;595483
16-07-2020;608664;593459
17-07-2020;614914;591879
18-07-2020;600781;575656
19-07-2020;597175;570515
20-07-2020;602755;583297
21-07-2020;589826;580638
22-07-2020;588881;576801
23-07-2020;577600;572462
24-07-2020;580372;575230
25-07-2020;573128;566878
26-07-2020;576816;562267
27-07-2020;600117;576532
28-07-2020;600013;575297
29-07-2020;608638;582722
30-07-2020;611544;585087
