Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2016;550279;543951
02-10-2016;547796;542609
03-10-2016;560821;561504
04-10-2016;571658;568234
05-10-2016;576520;573072
06-10-2016;581473;576693
07-10-2016;588747;580296
08-10-2016;588998;573220
09-10-2016;586161;568175
10-10-2016;586006;579323
11-10-2016;583251;579216
12-10-2016;581742;581118
13-10-2016;581115;580562
14-10-2016;585039;582071
15-10-2016;588420;580439
16-10-2016;582584;576736
17-10-2016;593231;590141
18-10-2016;587512;590500
19-10-2016;586990;592205
20-10-2016;588809;591354
21-10-2016;598078;594731
22-10-2016;595910;591256
23-10-2016;584204;587294
24-10-2016;592640;603999
25-10-2016;601111;604403
26-10-2016;605029;607386
27-10-2016;602222;606501
28-10-2016;598086;606803
29-10-2016;594348;604794
30-10-2016;595271;604209
