Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2013;2482641;2449721
01-06-2013;2378085;2348301
02-06-2013;2333256;2304395
03-06-2013;2460461;2430454
04-06-2013;2471373;2434297
05-06-2013;2470197;2430706
06-06-2013;2472442;2431674
07-06-2013;2482995;2431802
08-06-2013;2387526;2329598
09-06-2013;2331903;2280381
10-06-2013;2448209;2409643
11-06-2013;2452797;2405393
12-06-2013;2359955;2300385
13-06-2013;2463353;2412118
14-06-2013;2462645;2415893
15-06-2013;2363987;2315143
16-06-2013;2314635;2275966
17-06-2013;2459121;2417168
18-06-2013;2461434;2414773
19-06-2013;2444014;2394745
20-06-2013;2443202;2395774
21-06-2013;2439440;2396645
22-06-2013;2336954;2292763
23-06-2013;2288917;2245844
24-06-2013;2443552;2403146
25-06-2013;2468381;2426346
26-06-2013;2489469;2449924
27-06-2013;2497054;2462551
28-06-2013;2489893;2459052
29-06-2013;2382810;2353641
