Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2012;586286;598554
02-07-2012;609549;621242
03-07-2012;625040;623357
04-07-2012;625715;628507
05-07-2012;609924;629495
06-07-2012;608048;626658
07-07-2012;612657;607141
08-07-2012;604031;601507
09-07-2012;620550;620308
10-07-2012;624789;623722
11-07-2012;621884;627119
12-07-2012;634099;631042
13-07-2012;628547;628571
14-07-2012;607565;609449
15-07-2012;591120;603638
16-07-2012;617466;629108
17-07-2012;616967;629066
18-07-2012;601370;625587
19-07-2012;604747;624856
20-07-2012;622875;625447
21-07-2012;619521;607419
22-07-2012;605082;602226
23-07-2012;623831;622169
24-07-2012;618621;621044
25-07-2012;627547;623558
26-07-2012;640154;626405
27-07-2012;628675;622662
28-07-2012;617305;605923
29-07-2012;613083;600434
30-07-2012;632931;618483
