Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2013;97694;88117
01-11-2013;93027;86251
02-11-2013;92951;85857
03-11-2013;90910;83900
04-11-2013;92403;85355
05-11-2013;92838;85684
06-11-2013;93769;86624
07-11-2013;97165;90575
08-11-2013;98235;91472
09-11-2013;101580;94264
10-11-2013;102445;94733
11-11-2013;106021;98115
12-11-2013;106539;98803
13-11-2013;106024;98031
14-11-2013;105898;98103
15-11-2013;104961;97004
16-11-2013;104691;94688
17-11-2013;105159;94552
18-11-2013;106564;96128
19-11-2013;107608;97330
20-11-2013;107499;97335
21-11-2013;104767;94793
22-11-2013;105568;95233
23-11-2013;105168;94781
24-11-2013;106764;96288
25-11-2013;112689;102233
26-11-2013;113498;103035
27-11-2013;112647;102728
28-11-2013;111024;101644
29-11-2013;111119;101661
