Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2020;496348;506076
01-06-2020;502511;514653
02-06-2020;497002;512785
03-06-2020;493614;508867
04-06-2020;490489;507400
05-06-2020;496542;509812
06-06-2020;495963;507855
07-06-2020;492181;503439
08-06-2020;496872;512340
09-06-2020;500400;511266
10-06-2020;492348;510038
11-06-2020;495824;507386
12-06-2020;499581;498966
13-06-2020;493814;494858
14-06-2020;492694;492754
15-06-2020;493637;501714
16-06-2020;493911;503170
17-06-2020;503247;503052
18-06-2020;496240;500387
19-06-2020;498531;504649
20-06-2020;482469;499238
21-06-2020;479152;497207
22-06-2020;487162;503004
23-06-2020;487345;500319
24-06-2020;483391;495459
25-06-2020;477444;496065
26-06-2020;482717;496173
27-06-2020;481527;489999
28-06-2020;486886;489825
29-06-2020;486127;499825
