Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2011;307841;240404
02-05-2011;304465;243950
03-05-2011;302805;266520
04-05-2011;300355;271315
05-05-2011;301567;271204
06-05-2011;301575;268982
07-05-2011;280487;248652
08-05-2011;272865;234829
09-05-2011;269691;231898
10-05-2011;282228;261884
11-05-2011;282488;265711
12-05-2011;292854;270872
13-05-2011;296810;272861
14-05-2011;285590;257771
15-05-2011;278275;248053
16-05-2011;288180;269613
17-05-2011;286475;267962
18-05-2011;287637;268795
19-05-2011;293774;269936
20-05-2011;298778;267370
21-05-2011;292127;250481
22-05-2011;281629;237444
23-05-2011;300898;264745
24-05-2011;303585;266508
25-05-2011;296379;268571
26-05-2011;282899;268955
27-05-2011;281342;269862
28-05-2011;275305;253045
29-05-2011;271796;239791
30-05-2011;279298;262865
