Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2014;205723;192077
02-05-2014;204043;191148
03-05-2014;206706;192594
04-05-2014;207145;190239
05-05-2014;226630;198869
06-05-2014;228047;203363
07-05-2014;230817;207107
08-05-2014;227709;207294
09-05-2014;205979;187931
10-05-2014;204446;187396
11-05-2014;213864;187690
12-05-2014;221017;196827
13-05-2014;219493;196653
14-05-2014;216529;194235
15-05-2014;218515;196543
16-05-2014;213519;200422
17-05-2014;203998;199252
18-05-2014;201288;194430
19-05-2014;216061;202909
20-05-2014;222511;203350
21-05-2014;223425;203646
22-05-2014;224256;201675
23-05-2014;222995;202900
24-05-2014;213421;198021
25-05-2014;211167;194492
26-05-2014;229296;203725
27-05-2014;226377;206343
28-05-2014;222450;205819
29-05-2014;216280;204646
30-05-2014;213501;205658
