Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2016;269567;220914
01-09-2016;264722;222995
02-09-2016;268786;221859
03-09-2016;273656;215081
04-09-2016;261584;213938
05-09-2016;246047;222166
06-09-2016;250211;223102
07-09-2016;254796;225953
08-09-2016;254340;225528
09-09-2016;260807;227008
10-09-2016;259521;221140
11-09-2016;260173;219228
12-09-2016;256059;229559
13-09-2016;250195;229099
14-09-2016;248097;229013
15-09-2016;255300;231893
16-09-2016;256286;234289
17-09-2016;262222;228147
18-09-2016;253055;227636
19-09-2016;259378;240129
20-09-2016;262923;241186
21-09-2016;262425;243675
22-09-2016;265778;245148
23-09-2016;269764;249064
24-09-2016;266680;238509
25-09-2016;262269;231971
26-09-2016;271587;244334
27-09-2016;277366;244334
28-09-2016;276598;245873
29-09-2016;283242;246286
