Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2016;249491;263665
01-09-2016;239699;259779
02-09-2016;239204;260450
03-09-2016;226099;246981
04-09-2016;227824;239839
05-09-2016;247028;263168
06-09-2016;246656;265000
07-09-2016;247347;265038
08-09-2016;247417;270598
09-09-2016;245834;271154
10-09-2016;247634;257845
11-09-2016;236875;250181
12-09-2016;255035;271580
13-09-2016;250972;280998
14-09-2016;257230;284647
15-09-2016;257470;284746
16-09-2016;258449;285025
17-09-2016;248477;268434
18-09-2016;248549;259711
19-09-2016;268837;290712
20-09-2016;275091;292486
21-09-2016;280026;297997
22-09-2016;269316;296158
23-09-2016;273362;289624
24-09-2016;253242;275388
25-09-2016;246720;262270
26-09-2016;263365;286842
27-09-2016;261452;293645
28-09-2016;258309;292476
29-09-2016;258468;289260
