Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-08-2014;225030;206283
02-08-2014;220622;195403
03-08-2014;215808;191727
04-08-2014;223421;204635
05-08-2014;222230;203804
06-08-2014;225745;204117
07-08-2014;224907;205887
08-08-2014;231551;203751
09-08-2014;221610;192615
10-08-2014;220423;191396
11-08-2014;237544;204762
12-08-2014;241484;206696
13-08-2014;241257;205256
14-08-2014;243217;204382
15-08-2014;246345;205648
16-08-2014;234954;195700
17-08-2014;233203;193119
18-08-2014;246660;206058
19-08-2014;244048;208882
20-08-2014;247848;209131
21-08-2014;240523;209437
22-08-2014;252571;211951
23-08-2014;250197;204220
24-08-2014;242817;200269
25-08-2014;245994;215281
26-08-2014;235362;215147
27-08-2014;238575;217764
28-08-2014;233691;217169
29-08-2014;237792;219296
30-08-2014;232360;210521
