Дата;Генерация, МВт*ч;Потребление, МВт*ч
30-01-2020;3315894;3287801
31-01-2020;3308230;3281360
01-02-2020;3234194;3195584
02-02-2020;3181242;3148509
03-02-2020;3286475;3259010
04-02-2020;3269711;3239320
05-02-2020;3271354;3240498
06-02-2020;3291536;3256264
07-02-2020;3326467;3292671
08-02-2020;3279231;3233027
09-02-2020;3237533;3203783
10-02-2020;3330308;3306239
11-02-2020;3322752;3298243
12-02-2020;3306663;3279882
13-02-2020;3303269;3266538
14-02-2020;3294203;3260699
15-02-2020;3221111;3173504
16-02-2020;3180278;3146526
17-02-2020;3264145;3239276
18-02-2020;3237736;3210645
19-02-2020;3216588;3189806
20-02-2020;3199170;3170817
21-02-2020;3190959;3167906
22-02-2020;3118472;3084771
23-02-2020;3064103;3040947
24-02-2020;3101023;3061716
25-02-2020;3181076;3156809
26-02-2020;3199514;3171051
27-02-2020;3187689;3153311
28-02-2020;3191454;3146708
