Дата;Генерация, МВт*ч;Потребление, МВт*ч
29-01-2014;839350;844501
30-01-2014;852742;849904
31-01-2014;837596;837826
01-02-2014;808549;813946
02-02-2014;785180;808647
03-02-2014;809159;822189
04-02-2014;797580;816081
05-02-2014;791962;814671
06-02-2014;799421;819184
07-02-2014;816111;826706
08-02-2014;780626;809975
09-02-2014;780721;803709
10-02-2014;818974;819991
11-02-2014;811919;813910
12-02-2014;816171;814706
13-02-2014;818807;815739
14-02-2014;807564;819477
15-02-2014;772615;790065
16-02-2014;745971;771463
17-02-2014;775155;784586
18-02-2014;767867;780486
19-02-2014;765397;783836
20-02-2014;772087;791395
21-02-2014;777806;804951
22-02-2014;762739;795143
23-02-2014;746675;784103
24-02-2014;784288;808095
25-02-2014;787227;796720
26-02-2014;786070;786951
27-02-2014;761808;773833
