Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2015;614368;607699
02-10-2015;602739;614728
03-10-2015;588022;574730
04-10-2015;587631;570745
05-10-2015;627589;613065
06-10-2015;634990;629590
07-10-2015;662786;654432
08-10-2015;686110;671991
09-10-2015;688179;681010
10-10-2015;673631;650777
11-10-2015;654710;637132
12-10-2015;697189;676638
13-10-2015;694835;676534
14-10-2015;697146;674957
15-10-2015;690334;672859
16-10-2015;671356;665491
17-10-2015;648406;635459
18-10-2015;646411;620142
19-10-2015;685887;668178
20-10-2015;687675;676555
21-10-2015;701003;685888
22-10-2015;706136;688657
23-10-2015;707203;692778
24-10-2015;682627;652232
25-10-2015;660438;638243
26-10-2015;689575;678663
27-10-2015;696017;679857
28-10-2015;704953;690175
29-10-2015;711502;690874
30-10-2015;696805;690130
