Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-08-2018;2642041;2601447
02-08-2018;2646000;2592248
03-08-2018;2654586;2597358
04-08-2018;2574458;2500395
05-08-2018;2550244;2479114
06-08-2018;2649424;2585372
07-08-2018;2647630;2587380
08-08-2018;2626827;2569720
09-08-2018;2605932;2551717
10-08-2018;2596075;2544874
11-08-2018;2533285;2464591
12-08-2018;2505668;2441498
13-08-2018;2603437;2549142
14-08-2018;2606714;2551688
15-08-2018;2635781;2577442
16-08-2018;2645684;2584005
17-08-2018;2635687;2578159
18-08-2018;2568440;2499618
19-08-2018;2528430;2456470
20-08-2018;2624076;2559998
21-08-2018;2628889;2566932
22-08-2018;2628980;2568346
23-08-2018;2631151;2566771
24-08-2018;2638917;2569649
25-08-2018;2585420;2505164
26-08-2018;2549232;2472374
27-08-2018;2653171;2584317
28-08-2018;2660486;2590838
29-08-2018;2681414;2605186
30-08-2018;2690692;2610297
