Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-08-2014;2451346;2442238
02-08-2014;2364819;2355724
03-08-2014;2336546;2321474
04-08-2014;2461247;2443475
05-08-2014;2456651;2438578
06-08-2014;2462615;2444233
07-08-2014;2464296;2440452
08-08-2014;2472940;2445092
09-08-2014;2385186;2353474
10-08-2014;2345005;2326965
11-08-2014;2489838;2466155
12-08-2014;2497270;2472116
13-08-2014;2496088;2468801
14-08-2014;2502138;2471925
15-08-2014;2513173;2483609
16-08-2014;2408350;2378027
17-08-2014;2360608;2341909
18-08-2014;2482884;2460092
19-08-2014;2481022;2452689
20-08-2014;2497843;2455512
21-08-2014;2500864;2465697
22-08-2014;2507010;2467786
23-08-2014;2395793;2357172
24-08-2014;2355248;2317271
25-08-2014;2500819;2456761
26-08-2014;2491071;2457513
27-08-2014;2496404;2467756
28-08-2014;2504777;2473311
29-08-2014;2501961;2467678
30-08-2014;2406795;2368921
