Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-03-2014;333319;316053
02-03-2014;342197;304995
03-03-2014;350667;329921
04-03-2014;351376;330776
05-03-2014;346379;329914
06-03-2014;346249;331930
07-03-2014;343714;321995
08-03-2014;335154;292104
09-03-2014;330465;288930
10-03-2014;326353;297426
11-03-2014;334330;316182
12-03-2014;328136;313513
13-03-2014;326504;311964
14-03-2014;328107;311111
15-03-2014;312724;290728
16-03-2014;314404;286465
17-03-2014;333043;310374
18-03-2014;327047;314528
19-03-2014;329724;316239
20-03-2014;328955;313693
21-03-2014;334017;312079
22-03-2014;316713;294048
23-03-2014;307802;279435
24-03-2014;314459;300767
25-03-2014;306749;298783
26-03-2014;307314;301349
27-03-2014;315294;300222
28-03-2014;322665;300671
29-03-2014;317063;289440
30-03-2014;310094;277920
