Дата;Генерация, МВт*ч;Потребление, МВт*ч
30-01-2016;290377;277985
31-01-2016;282207;269961
01-02-2016;299269;280302
02-02-2016;297460;280077
03-02-2016;284601;276721
04-02-2016;279843;268682
05-02-2016;279095;266846
06-02-2016;274430;265902
07-02-2016;273973;266050
08-02-2016;289218;277522
09-02-2016;285648;275356
10-02-2016;286945;276244
11-02-2016;282231;275405
12-02-2016;280006;272249
13-02-2016;272705;261370
14-02-2016;266941;253090
15-02-2016;274501;258797
16-02-2016;267313;255299
17-02-2016;268447;253387
18-02-2016;270797;264603
19-02-2016;276694;273483
20-02-2016;281499;277924
21-02-2016;274333;265553
22-02-2016;276409;264174
23-02-2016;263648;254026
24-02-2016;273468;260292
25-02-2016;273138;259593
26-02-2016;271598;258441
27-02-2016;263370;249740
28-02-2016;257180;244279
