Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2012;261812;226957
02-05-2012;276954;243407
03-05-2012;275822;244722
04-05-2012;271012;244490
05-05-2012;277271;245464
06-05-2012;259999;230918
07-05-2012;258597;231361
08-05-2012;255635;228099
09-05-2012;255275;221886
10-05-2012;267971;233069
11-05-2012;262606;233156
12-05-2012;264824;233048
13-05-2012;249202;221485
14-05-2012;258128;230698
15-05-2012;263512;228422
16-05-2012;259356;226739
17-05-2012;254810;224986
18-05-2012;254459;224201
19-05-2012;258642;213882
20-05-2012;254409;208840
21-05-2012;262224;218927
22-05-2012;256540;216307
23-05-2012;262751;218489
24-05-2012;247994;220419
25-05-2012;232665;218373
26-05-2012;225861;208786
27-05-2012;220667;204756
28-05-2012;230017;217388
29-05-2012;230706;218490
30-05-2012;240838;226815
