Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2014;506136;519642
02-05-2014;502074;516794
03-05-2014;500152;512279
04-05-2014;496850;510186
05-05-2014;511599;519672
06-05-2014;514035;526794
07-05-2014;523610;532226
08-05-2014;513826;523909
09-05-2014;488812;500883
10-05-2014;490188;502525
11-05-2014;495520;511283
12-05-2014;506594;523566
13-05-2014;500951;520924
14-05-2014;508837;521821
15-05-2014;509040;519008
16-05-2014;500541;512501
17-05-2014;485796;503760
18-05-2014;484914;504148
19-05-2014;508448;526305
20-05-2014;502274;523340
21-05-2014;501986;520756
22-05-2014;501901;519851
23-05-2014;503329;521223
24-05-2014;494405;511574
25-05-2014;490288;506294
26-05-2014;505615;521116
27-05-2014;495725;515621
28-05-2014;498055;520195
29-05-2014;492595;517222
30-05-2014;488041;513194
