Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2016;2682958;2621804
02-10-2016;2648832;2581968
03-10-2016;2752973;2702525
04-10-2016;2778584;2726202
05-10-2016;2798614;2744064
06-10-2016;2818268;2765141
07-10-2016;2843493;2784782
08-10-2016;2787910;2708250
09-10-2016;2757141;2676356
10-10-2016;2870407;2812940
11-10-2016;2893655;2837412
12-10-2016;2913907;2860711
13-10-2016;2951769;2902519
14-10-2016;2959090;2911058
15-10-2016;2909853;2832667
16-10-2016;2875942;2797425
17-10-2016;2987784;2936621
18-10-2016;3007046;2951617
19-10-2016;3005443;2951904
20-10-2016;3009953;2963318
21-10-2016;3025090;2972900
22-10-2016;2975653;2901217
23-10-2016;2930272;2855034
24-10-2016;3038627;2987642
25-10-2016;3066002;3012177
26-10-2016;3081779;3027253
27-10-2016;3087274;3033190
28-10-2016;3086945;3035173
29-10-2016;3040145;2961030
30-10-2016;3005790;2925982
