Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2012;81369;69755
01-09-2012;74574;65852
02-09-2012;76512;67439
03-09-2012;80444;70211
04-09-2012;79846;69598
05-09-2012;81019;71087
06-09-2012;78936;68831
07-09-2012;78643;68549
08-09-2012;75658;66924
09-09-2012;76423;67571
10-09-2012;80115;69966
11-09-2012;77462;67191
12-09-2012;80643;70414
13-09-2012;79756;69270
14-09-2012;79688;69452
15-09-2012;75393;66381
16-09-2012;76433;67041
17-09-2012;81408;71110
18-09-2012;82391;71582
19-09-2012;81377;71673
20-09-2012;80842;71714
21-09-2012;81302;70986
22-09-2012;78667;69646
23-09-2012;80099;70865
24-09-2012;83889;73276
25-09-2012;82648;71921
26-09-2012;85121;73985
27-09-2012;84014;73164
28-09-2012;84635;73521
29-09-2012;81472;71573
