Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2017;518248;531451
02-05-2017;541913;551384
03-05-2017;545824;553267
04-05-2017;545900;550348
05-05-2017;535640;539306
06-05-2017;523668;524482
07-05-2017;509525;517293
08-05-2017;503403;516164
09-05-2017;505185;512493
10-05-2017;527401;529575
11-05-2017;522406;526027
12-05-2017;520367;520678
13-05-2017;508512;507496
14-05-2017;499093;502553
15-05-2017;505242;510006
16-05-2017;497553;505944
17-05-2017;510752;517688
18-05-2017;514298;520648
19-05-2017;519252;521434
20-05-2017;512866;512884
21-05-2017;501938;504901
22-05-2017;507008;510697
23-05-2017;504593;501912
24-05-2017;490929;496695
25-05-2017;491492;493828
26-05-2017;497315;497772
27-05-2017;483114;492974
28-05-2017;477372;488698
29-05-2017;481208;493818
30-05-2017;494187;497914
