Дата;Генерация, МВт*ч;Потребление, МВт*ч
29-01-2017;702620;709598
30-01-2017;743952;765693
31-01-2017;748235;773361
01-02-2017;735817;759111
02-02-2017;735288;753002
03-02-2017;738551;764553
04-02-2017;735925;730655
05-02-2017;726871;714979
06-02-2017;762915;778129
07-02-2017;800151;799702
08-02-2017;833689;802381
09-02-2017;825434;793961
10-02-2017;794755;770181
11-02-2017;778601;719758
12-02-2017;765361;705058
13-02-2017;798478;758361
14-02-2017;784966;749775
15-02-2017;780325;742503
16-02-2017;779992;747757
17-02-2017;778438;752920
18-02-2017;748869;702364
19-02-2017;734677;684571
20-02-2017;760220;726512
21-02-2017;754846;729362
22-02-2017;757972;722985
23-02-2017;738496;686706
24-02-2017;723793;678682
25-02-2017;709396;674033
26-02-2017;702851;673749
27-02-2017;730394;718683
