Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-12-2011;795461;708854
02-12-2011;797172;709985
03-12-2011;758854;670656
04-12-2011;737670;649415
05-12-2011;774762;689747
06-12-2011;767479;689033
07-12-2011;771725;694992
08-12-2011;776324;703760
09-12-2011;774773;708669
10-12-2011;742410;668704
11-12-2011;722331;649206
12-12-2011;779104;700104
13-12-2011;774067;702558
14-12-2011;775833;708114
15-12-2011;783396;705304
16-12-2011;772889;701342
17-12-2011;740412;664819
18-12-2011;724416;659147
19-12-2011;770783;702394
20-12-2011;780060;713032
21-12-2011;779364;721764
22-12-2011;780333;717935
23-12-2011;786318;716912
24-12-2011;751061;676645
25-12-2011;731985;670367
26-12-2011;788305;720243
27-12-2011;772010;704885
28-12-2011;757205;695262
29-12-2011;759791;697029
30-12-2011;727329;672133
