Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-08-2013;532127;542724
02-08-2013;542960;539849
03-08-2013;509462;508916
04-08-2013;485074;499357
05-08-2013;533899;542797
06-08-2013;547547;546302
07-08-2013;547713;551204
08-08-2013;548023;546641
09-08-2013;553478;551426
10-08-2013;520300;520691
11-08-2013;522336;512689
12-08-2013;550697;554611
13-08-2013;565381;555772
14-08-2013;575421;558360
15-08-2013;582629;551314
16-08-2013;575473;546006
17-08-2013;516032;511610
18-08-2013;498101;502504
19-08-2013;537680;545665
20-08-2013;550711;550421
21-08-2013;557597;553121
22-08-2013;562584;557814
23-08-2013;553117;556922
24-08-2013;536133;524012
25-08-2013;536557;512536
26-08-2013;584522;555005
27-08-2013;589342;555462
28-08-2013;581775;556296
29-08-2013;584795;560974
30-08-2013;574341;558119
