Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-12-2015;117646;110618
02-12-2015;118363;111224
03-12-2015;116728;109710
04-12-2015;115451;108342
05-12-2015;116395;109487
06-12-2015;115518;108658
07-12-2015;116939;110093
08-12-2015;117547;110655
09-12-2015;117564;110608
10-12-2015;117639;109924
11-12-2015;118694;110699
12-12-2015;117420;109433
13-12-2015;117813;109736
14-12-2015;119030;111069
15-12-2015;117331;109423
16-12-2015;118350;110205
17-12-2015;119210;111290
18-12-2015;119128;111260
19-12-2015;118517;110549
20-12-2015;118430;110370
21-12-2015;121151;113096
22-12-2015;120798;112802
23-12-2015;118953;110924
24-12-2015;120812;112715
25-12-2015;121982;113937
26-12-2015;122798;114737
27-12-2015;121341;113331
28-12-2015;122776;114659
29-12-2015;123377;115383
30-12-2015;123817;115680
