Дата;Генерация, МВт*ч;Потребление, МВт*ч
29-01-2018;3371622;3351070
30-01-2018;3344252;3325964
31-01-2018;3335629;3319264
01-02-2018;3338838;3326921
02-02-2018;3346060;3328467
03-02-2018;3252833;3214776
04-02-2018;3205371;3169748
05-02-2018;3320655;3300971
06-02-2018;3330963;3305757
07-02-2018;3319202;3305791
08-02-2018;3313598;3298222
09-02-2018;3311337;3300062
10-02-2018;3249546;3205487
11-02-2018;3195593;3161686
12-02-2018;3301284;3287609
13-02-2018;3311622;3302146
14-02-2018;3328655;3317755
15-02-2018;3319832;3306946
16-02-2018;3317245;3300201
17-02-2018;3234215;3200373
18-02-2018;3184712;3147935
19-02-2018;3278249;3261934
20-02-2018;3290165;3275258
21-02-2018;3315755;3296178
22-02-2018;3314641;3298729
23-02-2018;3254319;3205710
24-02-2018;3254122;3207841
25-02-2018;3254512;3212513
26-02-2018;3371030;3353917
27-02-2018;3395450;3381002
