Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-12-2013;108501;99158
02-12-2013;112996;101084
03-12-2013;113710;101882
04-12-2013;113838;102020
05-12-2013;114224;102385
06-12-2013;115729;103827
07-12-2013;111813;102751
08-12-2013;112911;103502
09-12-2013;119357;107315
10-12-2013;120440;108735
11-12-2013;122374;110417
12-12-2013;122452;110636
13-12-2013;122446;110453
14-12-2013;119250;109744
15-12-2013;118625;109206
16-12-2013;120079;110615
17-12-2013;119981;110532
18-12-2013;120613;111161
19-12-2013;120723;111168
20-12-2013;120037;110529
21-12-2013;118877;109390
22-12-2013;119388;110016
23-12-2013;120466;111093
24-12-2013;121169;111741
25-12-2013;121528;112071
26-12-2013;121622;112231
27-12-2013;121761;112339
28-12-2013;120656;111333
29-12-2013;120048;110664
30-12-2013;120417;110910
