Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2019;272460;261640
01-09-2019;272154;255660
02-09-2019;290179;275708
03-09-2019;276008;275954
04-09-2019;268137;277540
05-09-2019;267243;278454
06-09-2019;255233;276821
07-09-2019;246369;261648
08-09-2019;246149;252764
09-09-2019;257840;272602
10-09-2019;266334;273825
11-09-2019;266862;274230
12-09-2019;272710;273701
13-09-2019;280368;273253
14-09-2019;275109;260997
15-09-2019;267569;254113
16-09-2019;282084;280126
17-09-2019;279810;279418
18-09-2019;273855;278763
19-09-2019;272930;285424
20-09-2019;278288;288494
21-09-2019;273578;275930
22-09-2019;274958;275881
23-09-2019;286159;303595
24-09-2019;278923;306712
25-09-2019;276925;307592
26-09-2019;279419;305759
27-09-2019;276207;304555
28-09-2019;258534;286978
29-09-2019;272145;280722
