Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2015;644938;636700
02-07-2015;648593;632524
03-07-2015;671972;639342
04-07-2015;647831;625411
05-07-2015;632688;621322
06-07-2015;643730;637283
07-07-2015;652841;641420
08-07-2015;653802;636118
09-07-2015;650728;634982
10-07-2015;654550;634671
11-07-2015;629786;619593
12-07-2015;603027;612007
13-07-2015;628646;624397
14-07-2015;636164;625270
15-07-2015;639213;625441
16-07-2015;642988;628744
17-07-2015;637035;626270
18-07-2015;619821;611720
19-07-2015;618115;610593
20-07-2015;647994;627970
21-07-2015;640735;628369
22-07-2015;640543;626424
23-07-2015;641234;626256
24-07-2015;653872;624617
25-07-2015;628213;613627
26-07-2015;627461;612325
27-07-2015;661214;631041
28-07-2015;649844;631707
29-07-2015;635745;630823
30-07-2015;624240;629648
