Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-08-2012;217026;225031
02-08-2012;222100;230436
03-08-2012;221726;236253
04-08-2012;210925;232573
05-08-2012;203576;228862
06-08-2012;219574;240871
07-08-2012;220092;238017
08-08-2012;223994;245778
09-08-2012;227240;249329
10-08-2012;211393;238855
11-08-2012;207237;225285
12-08-2012;199835;220252
13-08-2012;211779;236868
14-08-2012;207883;238150
15-08-2012;204299;235304
16-08-2012;204109;229148
17-08-2012;199098;220414
18-08-2012;185306;207310
19-08-2012;172454;200606
20-08-2012;194039;208299
21-08-2012;201637;206329
22-08-2012;199418;201984
23-08-2012;196297;201332
24-08-2012;197057;205912
25-08-2012;186998;204467
26-08-2012;182742;207793
27-08-2012;198239;222345
28-08-2012;201475;222089
29-08-2012;196521;212716
30-08-2012;193875;206160
