Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2015;472006;533317
02-05-2015;467832;520552
03-05-2015;467727;525039
04-05-2015;471927;538115
05-05-2015;496015;564275
06-05-2015;506115;563448
07-05-2015;501375;562870
08-05-2015;493818;555413
09-05-2015;464359;505375
10-05-2015;462304;503195
11-05-2015;478240;518297
12-05-2015;523196;552371
13-05-2015;525346;554994
14-05-2015;521768;556902
15-05-2015;532198;572351
16-05-2015;517423;555236
17-05-2015;514643;545814
18-05-2015;574521;588573
19-05-2015;584874;594062
20-05-2015;559925;572917
21-05-2015;543477;561410
22-05-2015;530118;558945
23-05-2015;498467;526745
24-05-2015;491279;520948
25-05-2015;542543;554908
26-05-2015;541955;560501
27-05-2015;548339;564303
28-05-2015;554498;563196
29-05-2015;547325;568276
30-05-2015;511393;527760
