Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2016;303988;321863
01-11-2016;308336;322860
02-11-2016;312304;326770
03-11-2016;313965;326243
04-11-2016;294691;305487
05-11-2016;294572;301251
06-11-2016;294668;300797
07-11-2016;312587;328840
08-11-2016;309869;327145
09-11-2016;312373;327134
10-11-2016;314992;328807
11-11-2016;315228;327797
12-11-2016;302331;310292
13-11-2016;300245;303851
14-11-2016;327082;332728
15-11-2016;328418;337997
16-11-2016;332398;341345
17-11-2016;332882;342764
18-11-2016;332469;341256
19-11-2016;320951;324146
20-11-2016;313749;316247
21-11-2016;335377;346042
22-11-2016;332250;348553
23-11-2016;328174;346148
24-11-2016;324553;346321
25-11-2016;326515;345291
26-11-2016;319730;324865
27-11-2016;313984;315072
28-11-2016;317606;337865
29-11-2016;321179;337266
