Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-01-2019;749597;741225
02-01-2019;779697;751410
03-01-2019;789589;748117
04-01-2019;797189;757138
05-01-2019;800883;768527
06-01-2019;777737;761681
07-01-2019;789599;763041
08-01-2019;785566;776964
09-01-2019;811822;797493
10-01-2019;823824;803989
11-01-2019;825315;809118
12-01-2019;813950;794448
13-01-2019;782007;774677
14-01-2019;803952;784055
15-01-2019;805790;792933
16-01-2019;817702;790907
17-01-2019;811282;784796
18-01-2019;808059;782390
19-01-2019;791369;766622
20-01-2019;782461;766464
21-01-2019;805229;785362
22-01-2019;804021;786751
23-01-2019;812954;800011
24-01-2019;824123;811914
25-01-2019;824440;811815
26-01-2019;822415;801240
27-01-2019;818610;797054
28-01-2019;837318;814880
29-01-2019;830463;806756
30-01-2019;831237;808693
