Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-01-2017;2907816;2860536
02-01-2017;2983948;2916448
03-01-2017;3061468;2987382
04-01-2017;3133562;3065264
05-01-2017;3173849;3104939
06-01-2017;3216955;3146576
07-01-2017;3192062;3128067
08-01-2017;3249156;3182663
09-01-2017;3409663;3369250
10-01-2017;3407782;3373819
11-01-2017;3372905;3338100
12-01-2017;3373953;3338885
13-01-2017;3346318;3311966
14-01-2017;3261862;3196319
15-01-2017;3221999;3163028
16-01-2017;3332200;3292104
17-01-2017;3343908;3304538
18-01-2017;3355973;3319659
19-01-2017;3364266;3328729
20-01-2017;3342312;3310684
21-01-2017;3255705;3192014
22-01-2017;3215940;3154337
23-01-2017;3307478;3271469
24-01-2017;3308570;3268488
25-01-2017;3337152;3301808
26-01-2017;3386909;3357023
27-01-2017;3370288;3338302
28-01-2017;3302204;3237976
29-01-2017;3277334;3211664
30-01-2017;3394231;3356626
