Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2014;748132;752650
01-11-2014;722971;726703
02-11-2014;715628;726681
03-11-2014;729063;730980
04-11-2014;707874;729847
05-11-2014;752141;751408
06-11-2014;749267;754818
07-11-2014;776388;765807
08-11-2014;757068;762169
09-11-2014;757601;754761
10-11-2014;781645;771213
11-11-2014;785960;762467
12-11-2014;778336;758504
13-11-2014;778110;756440
14-11-2014;783630;766474
15-11-2014;768577;758693
16-11-2014;764350;760315
17-11-2014;799063;791882
18-11-2014;810037;787942
19-11-2014;801084;786192
20-11-2014;808266;787104
21-11-2014;808564;784028
22-11-2014;779638;766317
23-11-2014;765030;767653
24-11-2014;805134;806335
25-11-2014;820647;806831
26-11-2014;823197;804500
27-11-2014;824675;805144
28-11-2014;812241;805433
29-11-2014;781094;775983
