Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2012;658156;647207
01-09-2012;637681;631317
02-09-2012;635739;632734
03-09-2012;660908;658184
04-09-2012;654547;655485
05-09-2012;666194;651610
06-09-2012;660674;651756
07-09-2012;663645;648879
08-09-2012;646283;630760
09-09-2012;631489;622741
10-09-2012;659977;648941
11-09-2012;665680;650687
12-09-2012;674799;653837
13-09-2012;678265;660977
14-09-2012;677770;666913
15-09-2012;654692;648954
16-09-2012;644569;639719
17-09-2012;687504;670180
18-09-2012;691105;675334
19-09-2012;682691;670818
20-09-2012;684541;669503
21-09-2012;688711;669966
22-09-2012;676011;649571
23-09-2012;659586;641226
24-09-2012;677240;663269
25-09-2012;684195;668436
26-09-2012;682891;669953
27-09-2012;680189;675228
28-09-2012;674991;675242
29-09-2012;659440;657532
