Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2013;555401;566544
01-11-2013;552278;565968
02-11-2013;544690;554767
03-11-2013;540920;551916
04-11-2013;544589;556816
05-11-2013;558054;575667
06-11-2013;561759;579496
07-11-2013;575146;589885
08-11-2013;583447;601334
09-11-2013;569887;592331
10-11-2013;559016;579381
11-11-2013;569011;589964
12-11-2013;569767;591297
13-11-2013;568999;590126
14-11-2013;564799;586027
15-11-2013;563739;587827
16-11-2013;551371;576218
17-11-2013;546130;569740
18-11-2013;561421;584311
19-11-2013;562187;585560
20-11-2013;560937;587248
21-11-2013;568009;589878
22-11-2013;571117;594330
23-11-2013;560072;584618
24-11-2013;557342;583007
25-11-2013;577704;603705
26-11-2013;581044;608139
27-11-2013;574782;606078
28-11-2013;573248;603698
29-11-2013;564530;598405
