Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2016;487190;496110
01-06-2016;490076;496912
02-06-2016;503912;497512
03-06-2016;502429;497020
04-06-2016;488446;484894
05-06-2016;480335;478984
06-06-2016;489285;489721
07-06-2016;486551;487967
08-06-2016;490693;490207
09-06-2016;486304;488288
10-06-2016;484893;487389
11-06-2016;482056;476210
12-06-2016;484501;471014
13-06-2016;478802;477278
14-06-2016;480122;486141
15-06-2016;478410;486351
16-06-2016;478731;485528
17-06-2016;477557;484454
18-06-2016;469309;473922
19-06-2016;466795;471684
20-06-2016;475788;485626
21-06-2016;475761;484314
22-06-2016;475973;481903
23-06-2016;470656;480832
24-06-2016;474852;483044
25-06-2016;473441;476421
26-06-2016;467980;472431
27-06-2016;478931;486424
28-06-2016;480583;486595
29-06-2016;474205;483925
