Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2017;277643;234842
02-05-2017;284050;251252
03-05-2017;269798;253853
04-05-2017;262139;254010
05-05-2017;257582;256584
06-05-2017;255493;248870
07-05-2017;256556;242161
08-05-2017;260670;245193
09-05-2017;258402;240900
10-05-2017;271998;270666
11-05-2017;281343;280172
12-05-2017;281582;283706
13-05-2017;266352;265252
14-05-2017;272314;256438
15-05-2017;282678;280680
16-05-2017;289636;279612
17-05-2017;288790;275112
18-05-2017;285545;277201
19-05-2017;279426;272145
20-05-2017;266312;251645
21-05-2017;260347;248295
22-05-2017;265807;273225
23-05-2017;260950;272154
24-05-2017;267577;271375
25-05-2017;268405;265701
26-05-2017;254454;264689
27-05-2017;267341;254959
28-05-2017;272679;250709
29-05-2017;297390;279587
30-05-2017;304795;276919
