Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2018;637080;619843
02-07-2018;647021;634975
03-07-2018;623159;633142
04-07-2018;631413;636064
05-07-2018;636417;631498
06-07-2018;638556;632415
07-07-2018;617265;621214
08-07-2018;622539;618518
09-07-2018;641113;634729
10-07-2018;654936;635116
11-07-2018;657278;631156
12-07-2018;666661;633132
13-07-2018;666154;635559
14-07-2018;660135;624145
15-07-2018;657397;622616
16-07-2018;653620;639760
17-07-2018;652200;639032
18-07-2018;662100;636565
19-07-2018;668818;639444
20-07-2018;672186;642797
21-07-2018;660241;625204
22-07-2018;648938;618295
23-07-2018;649944;633216
24-07-2018;638472;637755
25-07-2018;654314;640950
26-07-2018;651065;644062
27-07-2018;658600;648681
28-07-2018;641756;633915
29-07-2018;638296;627493
30-07-2018;639724;637110
