Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2017;471967;479098
02-07-2017;473091;477255
03-07-2017;482869;485726
04-07-2017;479517;486441
05-07-2017;471140;483261
06-07-2017;483899;485581
07-07-2017;470927;483793
08-07-2017;469520;477555
09-07-2017;458943;475693
10-07-2017;470483;486815
11-07-2017;473990;486809
12-07-2017;463530;487476
13-07-2017;477862;488864
14-07-2017;461870;485560
15-07-2017;457326;478864
16-07-2017;454760;478604
17-07-2017;466713;487263
18-07-2017;465420;485905
19-07-2017;466971;486005
20-07-2017;470515;487141
21-07-2017;468524;486778
22-07-2017;467444;481094
23-07-2017;463227;478794
24-07-2017;479708;490407
25-07-2017;482681;490342
26-07-2017;480403;491934
27-07-2017;484165;492613
28-07-2017;486179;493135
29-07-2017;474353;483640
30-07-2017;467406;481774
