Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2014;711406;685226
01-11-2014;688238;653262
02-11-2014;683565;647265
03-11-2014;689833;660667
04-11-2014;681087;649670
05-11-2014;717736;688861
06-11-2014;724050;688621
07-11-2014;715703;686243
08-11-2014;686112;650953
09-11-2014;662625;637561
10-11-2014;695053;679290
11-11-2014;693268;686074
12-11-2014;694154;687968
13-11-2014;695645;687267
14-11-2014;704279;689081
15-11-2014;691659;667351
16-11-2014;679860;667078
17-11-2014;752339;722916
18-11-2014;753532;727036
19-11-2014;768904;739880
20-11-2014;775528;748824
21-11-2014;764179;746711
22-11-2014;724646;707221
23-11-2014;729255;693490
24-11-2014;780127;739933
25-11-2014;793492;741890
26-11-2014;786402;750433
27-11-2014;798958;757273
28-11-2014;810581;760246
29-11-2014;759544;723350
