Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-08-2018;551388;589187
02-08-2018;554149;591271
03-08-2018;556399;595859
04-08-2018;535403;564218
05-08-2018;528300;552567
06-08-2018;559613;583705
07-08-2018;564337;578569
08-08-2018;550394;573886
09-08-2018;542197;578564
10-08-2018;540253;582099
11-08-2018;525877;552586
12-08-2018;516351;545349
13-08-2018;560543;577102
14-08-2018;564659;577158
15-08-2018;572044;585661
16-08-2018;572113;584964
17-08-2018;577572;581723
18-08-2018;535451;550131
19-08-2018;519850;541558
20-08-2018;548063;579970
21-08-2018;562481;581224
22-08-2018;573792;573724
23-08-2018;582147;577380
24-08-2018;586376;578910
25-08-2018;553872;553703
26-08-2018;553389;545349
27-08-2018;584158;586354
28-08-2018;596371;592838
29-08-2018;611144;598604
30-08-2018;615962;596366
