Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2013;229815;203255
01-09-2013;225197;200045
02-09-2013;228257;213469
03-09-2013;227286;212957
04-09-2013;231318;213960
05-09-2013;234398;217774
06-09-2013;235478;216782
07-09-2013;234802;208171
08-09-2013;237106;205418
09-09-2013;240680;217817
10-09-2013;243743;218384
11-09-2013;234073;219531
12-09-2013;236449;219532
13-09-2013;239257;220646
14-09-2013;239300;210849
15-09-2013;249339;209640
16-09-2013;252578;223055
17-09-2013;250737;222995
18-09-2013;247222;222183
19-09-2013;249289;226337
20-09-2013;254462;227941
21-09-2013;257626;218514
22-09-2013;257012;215963
23-09-2013;264108;235586
24-09-2013;268638;241294
25-09-2013;281484;248557
26-09-2013;288220;252452
27-09-2013;282148;252552
28-09-2013;277378;240587
29-09-2013;263906;237915
