Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2019;249756;275702
01-06-2019;253410;257389
02-06-2019;255230;250241
03-06-2019;261617;269241
04-06-2019;264172;263460
05-06-2019;256333;268905
06-06-2019;258841;272942
07-06-2019;258538;272302
08-06-2019;240559;255105
09-06-2019;235938;247997
10-06-2019;264295;274252
11-06-2019;265475;277592
12-06-2019;247229;260830
13-06-2019;257283;269417
14-06-2019;255442;272188
15-06-2019;249083;254041
16-06-2019;243585;246354
17-06-2019;262442;270879
18-06-2019;270747;274274
19-06-2019;273238;277927
20-06-2019;265568;280323
21-06-2019;268428;282255
22-06-2019;246332;267186
23-06-2019;257282;262501
24-06-2019;281171;284213
25-06-2019;279875;281536
26-06-2019;279525;279032
27-06-2019;276526;278320
28-06-2019;269266;277500
29-06-2019;254515;260595
