Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-03-2013;737624;718363
01-04-2013;763875;743970
02-04-2013;745015;737042
03-04-2013;730176;724728
04-04-2013;731808;723466
05-04-2013;721319;719171
06-04-2013;697873;699877
07-04-2013;680766;690433
08-04-2013;700993;712962
09-04-2013;710262;711156
10-04-2013;711762;713458
11-04-2013;710178;719284
12-04-2013;709782;719081
13-04-2013;680147;700662
14-04-2013;670333;692729
15-04-2013;708464;712191
16-04-2013;701179;708280
17-04-2013;710966;711058
18-04-2013;703535;699183
19-04-2013;686945;695797
20-04-2013;666594;675862
21-04-2013;647289;662195
22-04-2013;663242;678560
23-04-2013;669804;681011
24-04-2013;678414;683786
25-04-2013;682202;683627
26-04-2013;686004;686805
27-04-2013;673204;674775
28-04-2013;657368;664755
29-04-2013;680546;690173
